category,sku,ean,price,primary_image_url,currency,link,time,title,availability,desc
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:256013,,"SG$61,.99",http://i1.expansys.com/img/b/256013/otterbox-commuter-series-case-samsung-galaxy-note-3.jpg,SGD,http://www.expansys.com.sg/otterbox-commuter-series-case-samsung-galaxy-note-3-surf-256013/,11:20:02.100000,OtterBox Commuter Series Case - Samsung Galaxy Note 3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:255451,,"SG$3,.99",http://i1.expansys.com/img/b/255451/momax-pearl-case-for-iphone-5s-5.jpg,SGD,http://www.expansys.com.sg/momax-pearl-case-for-iphone-5s-5-orange-255451/,11:20:02.147000,Momax Pearl Case for iPhone 5s/5 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:257863,ean:4895181513038,"SG$3,.99",http://i1.expansys.com/img/b/257863/kuboq-leather-case-for-galaxy-tab3.jpg,SGD,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-7-slimme-cut-black-257863/,11:20:02.178000,Kuboq Leather Case for Galaxy Tab3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:257787,ean:4894362225234,"SG$3,.99",http://i2.expansys.com/img/b/257787/pdair-aluminium-metal-case-for-motorola-motox.jpg,SGD,http://www.expansys.com.sg/pdair-aluminium-metal-case-for-motorola-motox-silver-257787/,11:20:02.247000,PDair Aluminium Metal Case for Motorola Moto X ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:255449,,"SG$3,.99",http://i2.expansys.com/img/b/255449/momax-pearl-case-for-iphone-5s-5.jpg,SGD,http://www.expansys.com.sg/momax-pearl-case-for-iphone-5s-5-blue-255449/,11:20:02.436000,Momax Pearl Case for iPhone 5s/5 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:254394,ean:0670541267608,"SG$1,.99",http://i1.expansys.com/img/b/254394/martin-fields-screen-protector-for-lg-g2.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-g2-single-pack-254394/,11:20:02.499000,Martin Fields Screen Protector for LG G2 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:253920,ean:5055887306085,"SG$3,.65",http://i1.expansys.com/img/b/253920/noreve-tradition-leather-case-for-sony-xperia-z1.jpg,SGD,http://www.expansys.com.sg/noreve-tradition-leather-case-for-sony-xperia-z1-flip-type-perpetual-brown-253920/,11:20:02.652000,Noreve Tradition Leather Case for Sony Xperia Z1 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:254639,,"SG$3,.99",http://i2.expansys.com/img/b/254639/kuboq-advanced-tpu-case-for-sony-z1.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-sony-z1-with-screen-protector-pink-254639/,11:20:02.699000,Kuboq Advanced TPU Case for Sony Xperia Z1 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:254631,ean:4895181508362,"SG$3,.65",http://i1.expansys.com/img/b/254631/kuboq-advanced-tpu-case-for-nokia-1020.jpg,SGD,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-nokia-1020-with-screen-protector-blue-254631/,11:20:02.799000,Kuboq Advanced TPU Case for Nokia 1020 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:252702,ean:0670541267400,"SG$1,.82",http://i1.expansys.com/img/b/252702/martin-fields-screen-protector-for-htc-one-mini.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-one-mini-single-pack-252702/,11:20:02.868000,Martin Fields Screen Protector for HTC One mini ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:262376,ean:5055887307846,"SG$1,.99",http://i2.expansys.com/img/b/262376/at-screen-guard-for-galaxy-tab-4-10-1.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-4-10-1-anti-fingerprint-crystal-clear-262376/,11:20:02.921000,AT Screen Guard  for Galaxy Tab 4 10.1 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:264870,ean:4718487656929,"SG$50,.99",http://i1.expansys.com/img/b/264870/htc-desire-510-dot-view-case-hc-m130.jpg,SGD,http://www.expansys.com.sg/htc-desire-510-dot-view-case-hc-m130-orange-retail-blister-264870/,11:20:02.999000,HTC Desire 510 Dot View Case HC M130 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:265567,ean:8806086465397,"SG$43,.99",http://i2.expansys.com/img/b/265567/samsung-protective-cover-for-samsung-galaxy-note-4.jpg,SGD,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-note-4-red-265567/,11:20:03.053000,Samsung Protective Cover+ for Samsung Galaxy Note 4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:262372,ean:4894299067365,"SG$3,.99",http://i1.expansys.com/img/b/262372/capdase-folder-case-sider-baco-for-galaxy-tab-4-10-1.jpg,SGD,http://www.expansys.com.sg/capdase-folder-case-sider-baco-for-galaxy-tab-4-10-1-red-white-262372/,11:20:03.099000,CAPDASE Folder Case – Sider Baco for Galaxy tab 4 10.1 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:262367,ean:4894299067334,"SG$3,.99",http://i2.expansys.com/img/b/262367/capdase-folder-case-sider-baco-for-galaxy-tab-470.jpg,SGD,http://www.expansys.com.sg/capdase-folder-case-sider-baco-for-galaxy-tab-470-black-black-262367/,11:20:03.153000,CAPDASE Folder Case – Sider Baco for Galaxy tab 4 7.0 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:262368,ean:4894299067341,"SG$3,.99",http://i2.expansys.com/img/b/262368/capdase-folder-case-sider-baco-for-galaxy-tab-470.jpg,SGD,http://www.expansys.com.sg/capdase-folder-case-sider-baco-for-galaxy-tab-470-red-white-262368/,11:20:03.322000,CAPDASE Folder Case – Sider Baco for Galaxy tab 4 7.0 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:261638,ean:3700354327866,"SG$56,.99",http://i2.expansys.com/img/b/261638/noreve-tradition-leather-case-for-nokia-lumia-630-635.jpg,SGD,http://www.expansys.com.sg/noreve-tradition-leather-case-for-nokia-lumia-630-635-flip-type-perpetual-black-261638/,11:20:03.369000,Noreve Tradition Leather Case for Nokia Lumia 630/635 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:261717,ean:4895158663551,"SG$0,.38",http://i2.expansys.com/img/b/261717/melkco-advanced-tpu-case-for-lumia-1320.jpg,SGD,http://www.expansys.com.sg/melkco-advanced-tpu-case-for-lumia-1320-with-screen-protector-transparent-matt-261717/,11:20:03.522000,melkco Advanced TPU Case for Lumia 1320 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:259321,ean:5055147599561,"SG$1,.99",http://i1.expansys.com/img/b/259321/at-screen-guard-for-galaxy-tab-3-lite-7.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-galaxy-tab-3-lite-7-anti-fingerprint-crystal-clear-259321/,11:20:03.708000,"AT Screen Guard for Galaxy Tab 3 Lite 7"" ",,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:259698,ean:4894299063978,"SG$3,.99",http://i2.expansys.com/img/b/259698/capdase-soft-jacket-for-xperia-c.jpg,SGD,http://www.expansys.com.sg/capdase-soft-jacket-for-xperia-c-solid-black-259698/,11:20:03.808000,CAPDASE Soft Jacket for Xperia C ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:259648,ean:4894299064760,"SG$1,.60",http://i2.expansys.com/img/b/259648/capdase-folder-case-flipjacket-for-galaxy-note-pro-12-2.jpg,SGD,http://www.expansys.com.sg/capdase-folder-case-flipjacket-for-galaxy-note-pro-12-2-white-259648/,11:20:03.855000,"CAPDASE Folder Case – FlipJacket for Galaxy Note Pro 12.2"" ",,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:259699,ean:4894299063961,"SG$3,.99",http://i2.expansys.com/img/b/259699/capdase-soft-jacket-for-xperia-c.jpg,SGD,http://www.expansys.com.sg/capdase-soft-jacket-for-xperia-c-white-259699/,11:20:03.904000,CAPDASE Soft Jacket for Xperia C ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:257871,ean:4895181513014,"SG$3,.99",http://i1.expansys.com/img/b/257871/kuboq-leather-case-for-galaxy-tab3.jpg,SGD,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-8-slim-cut-black-257871/,11:20:04.027000,Kuboq Leather Case for Galaxy Tab3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:257872,ean:4895181513021,"SG$3,.99",http://i1.expansys.com/img/b/257872/kuboq-leather-case-for-galaxy-tab3.jpg,SGD,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-8-slim-cut-white-257872/,11:20:04.083000,Kuboq Leather Case for Galaxy Tab3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276603,ean:7394090602033,"SG$22,.99",http://i1.expansys.com/img/b/276603/krusell-kiruna-flipcase-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-sony-xperia-z3-z3-dual-z4-camel-276603/,11:20:04.251000,Krusell Kiruna FlipCase for Sony Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276602,ean:7394090602026,"SG$22,.99",http://i1.expansys.com/img/b/276602/krusell-kiruna-flipcase-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-sony-xperia-z3-z3-dual-z4-black-276602/,11:20:04.283000,Krusell Kiruna FlipCase for Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276600,ean:7394090602064,"SG$21,.99",http://i1.expansys.com/img/b/276600/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-white-276600/,11:20:04.346000,Krusell Malmö FlipWallet for Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:274695,ean:5055313934110,"SG$4,.99",http://i2.expansys.com/img/b/274695/orzly-flexicase-for-oneplus-one.jpg,SGD,http://www.expansys.com.sg/orzly-flexicase-for-oneplus-one-smoke-white-274695/,11:20:04.384000,orzly FlexiCase for OnePlus One ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276598,ean:7394090602071,"SG$21,.99",http://i2.expansys.com/img/b/276598/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-black-276598/,11:20:04.446000,Krusell Malmö FlipWallet for Sony Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:275184,ean:4718487667956,"SG$30,.27",http://i1.expansys.com/img/b/275184/htc-dot-view-case-i-hc-m231-for-htc-one-m9.jpg,SGD,http://www.expansys.com.sg/htc-dot-view-case-i-hc-m231-for-htc-one-m9-dark-grey-hard-shell-qsg-275184/,11:20:04.500000,HTC Dot View – Premium for One M9 HC M231 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276601,ean:7394090602088,"SG$21,.99",http://i1.expansys.com/img/b/276601/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-mint-green-276601/,11:20:04.546000,Krusell Malmö FlipWallet for Sony Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:276599,ean:7394090602057,"SG$21,.99",http://i2.expansys.com/img/b/276599/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,SGD,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-cerise-pink-276599/,11:20:04.599000,Krusell Malmö FlipWallet for Xperia Z3+/Z3+ Dual/ Z4 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:269712,ean:3663111016390,"SG$53,.79",http://i1.expansys.com/img/b/269712/muvit-wallet-folio-case-for-sony-xperia-z3-compact.jpg,SGD,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-compact-pink-269712/,11:20:04.747000,Muvit Wallet Folio Case For Xperia Z3 Compact ,,
"Home,Mobile Phones,Phone Accessories,Power – Batteries",sku:272650,,"SG$42,.99",http://i1.expansys.com/img/b/272650/veho-pebble-smartstick-2800mah.jpg,SGD,http://www.expansys.com.sg/veho-pebble-smartstick-2800mah-purple-272650/,11:20:04.799000,Veho Pebble™ Smartstick+ Emergency Portable Battery ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:269702,ean:3663111016864,"SG$26,.44",http://i1.expansys.com/img/b/269702/muvit-minigel-case-for-sony-xperia-z3.jpg,SGD,http://www.expansys.com.sg/muvit-minigel-case-for-sony-xperia-z3-transparent-269702/,11:20:04.831000,Muvit Minigel Case for Xperia Z3 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:269713,ean:3663111016758,"SG$53,.79",http://i1.expansys.com/img/b/269713/muvit-wallet-folio-case-for-sony-xperia-z3-compact.jpg,SGD,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-compact-purple-269713/,11:20:04.862000,Muvit Wallet Folio Case For Xperia Z3 Compact ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:269711,ean:3663111016352,"SG$53,.79",http://i1.expansys.com/img/b/269711/muvit-wallet-folio-case-for-sony-xperia-z3-compact.jpg,SGD,http://www.expansys.com.sg/muvit-wallet-folio-case-for-sony-xperia-z3-compact-white-269711/,11:20:04.931000,Muvit Wallet Folio Case For Xperia Z3  Compact ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222110,,"SG$1,.82",http://i1.expansys.com/img/b/222110/momax-super-deluxe-screen-protector-for-galaxy-sii.jpg,SGD,http://www.expansys.com.sg/momax-super-deluxe-screen-protector-for-galaxy-sii-222110/,11:20:05.016000,Momax Super Deluxe Screen Protector for Galaxy SII,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222107,ean:5055147587339,"SG$1,.99",http://i2.expansys.com/img/b/222107/momax-clear-screen-protector-for-se-xperia-pro.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-se-xperia-pro-222107/,11:20:05.100000,Momax Clear Screen Protector for SE Xperia Pro,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:269709,ean:3663111016901,"SG$26,.44",http://i2.expansys.com/img/b/269709/muvit-minigel-case-for-sony-xperia-z3-compact.jpg,SGD,http://www.expansys.com.sg/muvit-minigel-case-for-sony-xperia-z3-compact-transparent-269709/,11:20:05.147000,Muvit Minigel Case for Xperia Z3 Compact ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222086,,"SG$1,.99",http://i2.expansys.com/img/b/222086/expansys-momax-clear-screen-protector-for-samsung-omnia-7.jpg,SGD,http://www.expansys.com.sg/expansys-momax-clear-screen-protector-for-samsung-omnia-7-222086/,11:20:05.200000,Momax Clear Screen Protector for Samsung Omnia 7,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222106,ean:5055147579518,"SG$1,.99",http://i2.expansys.com/img/b/222106/expansys-momax-clear-screen-protector-for-se-xperia-mini.jpg,SGD,http://www.expansys.com.sg/expansys-momax-clear-screen-protector-for-se-xperia-mini-222106/,11:20:05.400000,Momax Clear Screen Protector for SE Xperia Mini,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:216338,ean:5055887323747,"SG$1,.99",http://i2.expansys.com/img/b/216338/expansys-screen-protector-for-palm-pre-2.jpg,SGD,http://www.expansys.com.sg/expansys-screen-protector-for-palm-pre-2-1-pack-216338/,11:20:05.485000,EXPANSYS Screen Protector for Palm Pre 2 ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:285402,,"SG$0,.63",http://i1.expansys.com/img/b/285402/b-stock-mercruy-tpu-case-for-htc-butterfly-x920d.jpg,SGD,http://www.expansys.com.sg/b-stock-mercruy-tpu-case-for-htc-butterfly-x920d-rose-red-open-box-285402/,11:20:05.547000,B-Stock Mercruy TPU Case for HTC Butterfly X920D ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222083,,"SG$1,.82",http://i1.expansys.com/img/b/222083/momax-clear-screen-protector-for-nexus-s.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nexus-s-222083/,11:20:05.616000,Momax Clear Screen Protector for Nexus S,,
"Home,Mobile Phones,Phone Accessories,Speakers",sku:283819,ean:3700689800188,SG$288,http://i2.expansys.com/img/b/283819/invoxia-triby-connected-speaker-for-the-kitchen.jpg,,http://www.expansys.com.sg/invoxia-triby-connected-speaker-for-the-kitchen-grey-283819/,11:20:05.731000,invoxia Triby - Connected Speaker for the Kitchen ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:158170,ean:5450534323581,"SG$1,.82",,SGD,http://www.expansys.com.sg/expansys-screen-protector-for-hp-ipaq-614c-158170/,11:20:05.789000,EXPANSYS Screen Protector for HP iPAQ 614c,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:278595,ean:5055887322740,"SG$18,.99",http://i2.expansys.com/img/b/278595/pdair-leather-case-for-blackberry-leap.jpg,SGD,http://www.expansys.com.sg/pdair-leather-case-for-blackberry-leap-vertical-pouch-type-belt-clip-included-black-278595/,11:20:05.867000,PDair Leather Case for BlackBerry Leap ,,
"Home,Mobile Phones,Phone Accessories,Cradles & Docking Stations",sku:279262,ean:5055887320029,"SG$18,.05",http://i1.expansys.com/img/b/279262/sony-magnetic-charging-dock-dk36-for-xperia-z2.jpg,SGD,http://www.expansys.com.sg/sony-magnetic-charging-dock-dk36-for-xperia-z2-black-bulk-pack-279262/,11:20:05.959000,Sony Magnetic Charging Dock DK36 for Xperia Z2 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:217814,ean:5055147579785,"SG$1,.99",http://i1.expansys.com/img/b/217814/martin-fields-screen-protector-for-htc-thunderbolt.jpg,SGD,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-thunderbolt-single-pack-217814/,11:20:06.033000,Martin Fields Screen Protector for HTC Thunderbolt ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222162,ean:5055147583843,"SG$1,.99",http://i1.expansys.com/img/b/222162/momax-clear-screen-protector-for-nokia-e6.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-e6-222162/,11:20:06.266000,Momax Clear Screen Protector for Nokia E6,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222145,,"SG$1,.82",http://i2.expansys.com/img/b/222145/momax-clear-screen-protector-for-blackberry-curve.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-blackberry-curve-8520-222145/,11:20:06.297000,Momax Clear screen protector for BlackBerry Curve ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222146,,"SG$1,.82",http://i2.expansys.com/img/b/222146/momax-clear-screen-protector-for-blackberry-curve.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-blackberry-curve-8900-222146/,11:20:06.344000,Momax Clear Screen Protector for BlackBerry Curve ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222160,,"SG$1,.82",http://i1.expansys.com/img/b/222160/momax-clear-screen-protector-for-nokia-x6.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-x6-222160/,11:20:06.397000,Momax Clear Screen Protector for Nokia X6,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222158,,"SG$1,.82",http://i2.expansys.com/img/b/222158/momax-clear-screen-protector-for-nokia-n8.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-n8-222158/,11:20:06.498000,Momax Clear Screen Protector for Nokia N8,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222161,,"SG$1,.82",http://i1.expansys.com/img/b/222161/momax-clear-screen-protector-for-nokia-x7.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-x7-222161/,11:20:06.529000,Momax Clear Screen Protector for Nokia X7,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222154,ean:5055147575466,"SG$1,.99",http://i1.expansys.com/img/b/222154/momax-screen-protector-for-motorola-milestone-2.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-motorola-milestone-2-222154/,11:20:06.683000,Momax Screen Protector for Motorola Milestone 2,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222159,,"SG$1,.82",http://i2.expansys.com/img/b/222159/momax-clear-screen-protector-for-nokia-n97.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-n97-222159/,11:20:06.714000,Momax Clear Screen Protector for Nokia N97,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:278592,ean:5055887322979,"SG$18,.99",http://i1.expansys.com/img/b/278592/pdair-leather-case-for-blackberry-leap.jpg,SGD,http://www.expansys.com.sg/pdair-leather-case-for-blackberry-leap-vertical-pouch-type-black-278592/,11:20:06.767000,PDair Leather Case for BlackBerry Leap ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222157,,"SG$1,.99",http://i2.expansys.com/img/b/222157/momax-clear-screen-protector-for-nokia-e7.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-e7-222157/,11:20:06.914000,Momax Clear Screen Protector for Nokia E7,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222155,ean:5055147586615,"SG$1,.82",http://i2.expansys.com/img/b/222155/momax-screen-protector-for-motorola-atrix.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-motorola-atrix-mb860-222155/,11:20:06.945000,Momax Screen Protector for Motorola Atrix ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222149,,"SG$1,.82",http://i2.expansys.com/img/b/222149/momax-clear-screen-protector-for-blackberry-bold.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-blackberry-bold-9700-9780-222149/,11:20:07.014000,Momax Clear Screen Protector for BlackBerry Bold ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222153,ean:5055147575473,"SG$1,.82",http://i1.expansys.com/img/b/222153/momax-clear-screen-protector-for-motorola-defy.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-motorola-defy-mb525-222153/,11:20:07.099000,Momax Clear Screen Protector for Motorola Defy MB525,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222148,,"SG$1,.82",http://i2.expansys.com/img/b/222148/momax-clear-screen-protector-for-blackberry-bold.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-blackberry-bold-3g-9300-222148/,11:20:07.315000,Momax Clear Screen Protector for BlackBerry Curve ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222147,,"SG$1,.82",http://i2.expansys.com/img/b/222147/momax-clear-screen-protector-for-blackberry-bold.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-blackberry-bold-9000-222147/,11:20:07.369000,Momax Clear Screen Protector for BlackBerry Bold ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:232990,,"SG$1,.82",http://i1.expansys.com/img/b/232990/momax-clear-screen-protector-for-sony-xperia-ion-mt28i.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-ion-mt28i-232990/,11:20:07.416000,Momax Clear Screen Protector for Sony Xperia Ion MT28i,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222728,,"SG$1,.82",http://i2.expansys.com/img/b/222728/momax-clear-screen-protector-for-htc-chacha.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-chacha-a810e-222728/,11:20:07.469000,Momax Clear Screen Protector for HTC ChaCha ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:232601,,"SG$1,.82",http://i1.expansys.com/img/b/232601/momax-clear-screen-protector-for-nokia-lumia-610.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-610-232601/,11:20:07.585000,Momax Clear Screen Protector for Nokia Lumia 610,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:233174,,"SG$1,.82",http://i1.expansys.com/img/b/233174/momax-clear-screen-protector-for-galaxy-tab-2-7-0.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-tab-2-7-0-p3100-233174/,11:20:07.632000,Momax Clear Screen Protector for Galaxy Tab 2 7.0 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:232025,,"SG$1,.82",http://i2.expansys.com/img/b/232025/momax-clear-screen-protector-for-samsung-galaxy-pocket.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-pocket-232025/,11:20:07.669000,Momax Clear Screen Protector for Samsung Galaxy Pocket,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:232780,ean:5055147589340,"SG$3,.55",http://i1.expansys.com/img/b/232780/momax-clear-screen-protector-for-galaxy-y-pro-duos-b5512.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-y-pro-duos-b5512-232780/,11:20:07.732000,Momax Clear Screen Protector for Galaxy Y Pro Duos B5512,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:227095,ean:5055147577200,"SG$1,.99",http://i2.expansys.com/img/b/227095/momax-clear-screen-protector-for-nokia-lumia-800.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-800-227095/,11:20:07.817000,Momax Clear Screen Protector for Nokia Lumia 800,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:230818,,"SG$1,.82",http://i2.expansys.com/img/b/230818/momax-clear-screen-protector-for-samsung-galaxy-ace-plus.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-ace-plus-s7500-230818/,11:20:07.901000,Momax Clear Screen Protector for Samsung Galaxy Ace Plus ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:226994,,"SG$1,.82",http://i1.expansys.com/img/b/226994/momax-clear-screen-protector-for-htc-evo-3d.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-evo-3d-226994/,11:20:07.988000,Momax Clear Screen Protector for HTC EVO 3D,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:231954,,"SG$1,.99",http://i1.expansys.com/img/b/231954/momax-clear-screen-protector-for-htc-one-v.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-one-v-231954/,11:20:08.038000,Momax Clear Screen Protector for HTC One V,,
